id,text,Anger,Fear,Joy,Sadness,Surprise
eng_train_track_b_07975,TOEIC in April was also cancelled.,0,1,0,2,1
eng_train_track_b_07976,Is there an increase in self-restraint in going out?,0,2,0,1,1
eng_train_track_b_07977,"If it's just me, I can stay in as long as I want, but if it's all of us, we're going to run out of food faster and faster...",0,2,0,1,0
eng_train_track_b_07978,"My daughter passed the pool test by being 12 seconds faster than last month. When I asked her what made her go so fast, she said she had to go to the bathroom. I asked her how she got so fast and she said because she wanted to go to the bathroom.",0,0,2,0,3
eng_train_track_b_07979,The city library's closure was extended until April 7. I'm still borrowing.,0,1,0,1,1
eng_train_track_b_07980,"Ah, my buttocks are sore!",0,0,2,0,2
eng_train_track_b_07981,Finished posting! Glad it was over before it really started raining...,0,0,3,0,0
eng_train_track_b_07982,"I haven't updated the ring fit yet, but I like that you can continue the exercise after killing the enemy! I've been having trouble with the left and right ones when I'm halfway through.",0,0,3,0,2
eng_train_track_b_07983,"If you are used to the tension of Captain Billy, Associate Professor Tanimoto and the ring, you will be surprised by the calm and unaffected nature of Takuro Mori's DVD. w",0,0,0,0,2
eng_train_track_b_07984,"I just finished reading this edition of Book Lover, which I've been curious about on TL for a while. It was interesting!",0,0,3,0,0
eng_train_track_b_07985,I'll watch The Witch House.,0,0,2,0,0
eng_train_track_b_07986,Oh the city is fashionable.,0,0,2,0,1
eng_train_track_b_07987,"When I was in college, my first part-time job was at a bakery named Guchoki Bakery. (One day the manager told me I would have to stop tomorrow and the store was closed.)",0,0,0,1,1
eng_train_track_b_07988,The witch house ends with the kids very harried.,0,0,1,0,0
eng_train_track_b_07989,I slept until 11:30. The kids ate rice cakes.,0,0,1,0,2
eng_train_track_b_07990,I have been struggling to get super advanced in rhythm games. It gets harder and harder to keep pushing.,0,0,0,0,1
eng_train_track_b_07991,"Rhythm games, of course, use your muscles, but I thought they also use your head because you concentrate a lot. I was sweating.",0,0,0,0,2
eng_train_track_b_07992,My son went to bed.,0,0,2,0,2
eng_train_track_b_07993,"I also played rhythm games, so the world was less. I learned more songs in the rhythm game than I did yesterday, but my arm hadn't fully recovered after a night's sleep.",0,0,0,1,2
eng_train_track_b_07994,Kanto snow is amazing!,0,0,0,0,3
eng_train_track_b_07995,"I have plenty of holey clothes, craft kits, ring fits, and a lot of reading to do, and if it were just me, I could stay cooped up all the time. I'd have to buy food, though.",0,0,1,0,0
eng_train_track_b_07996,Eh!,0,0,0,0,3
eng_train_track_b_07997,It's like so many things are happening all at once that it doesn't feel real. It's like being in a movie or a comic book.,0,2,0,1,2
eng_train_track_b_07998,I'm going to be cheerfully shutting down today!,0,0,1,0,0
eng_train_track_b_07999,"I've been playing the Ring Fit rhythm game. I'd like to do it every day, but my arms are so sore that it's tough unless I do it every two days or so.",0,0,1,1,1
eng_train_track_b_08000,"My husband's company is offering a spring lump sum instead of no dividend this year. I've been feeling low financially this month with almost no work, so it's quite an uplift! Simple! Yay! I love money!",0,0,3,0,2
eng_train_track_b_08001,Six a week!,0,0,0,0,2
eng_train_track_b_08002,I also finished reading the book lover's SS. Let's re-read it because it jumped off the main story.,0,0,1,1,0
eng_train_track_b_08003,Go to sleep.,0,0,0,0,0
eng_train_track_b_08004,I finally got to C- in the very advanced level of the rhythm game Mario!,0,0,3,0,2
eng_train_track_b_08005,"It's delicious, but I'd like some saltiness! Like salted kelp!",0,0,3,1,0
eng_train_track_b_08006,"The line health came, but it was an unsupported version of the W",0,0,0,1,2
eng_train_track_b_08007,"I ate the rest of the cake instead of white rice. w Miso soup and cake, they go well together. w The saltiness is good.",0,0,3,0,3
eng_train_track_b_08008,Whole whole is fun. You can enjoy it half as much if it tastes the same. I'm glad I went this year!,0,0,3,0,2
eng_train_track_b_08009,Suiensa - I took it seriously.,0,0,0,0,1
eng_train_track_b_08010,Do you mean all the regular public ones in Tokyo?,0,0,0,0,2
eng_train_track_b_08011,"The first e-mail I received said I could get a ticket refund even before the ticket was issued, but I couldn't. I thought I could, but the e-mail I just received says I need to issue a ticket! I was thinking that, but the email I just received says that I need to issue the ticket. I thought so, but the email I just received says I need to issue the ticket...",0,0,0,2,1
eng_train_track_b_08012,Today I was aiming for S+ on the beginner course.,0,0,0,0,0
eng_train_track_b_08013,I only have to issue a ticket! Too bad because the order of entry was so good there.... I hope I can go to the concert again soon.,0,0,0,3,2
eng_train_track_b_08014,Napkins were sold as usual. It was this morning and I was in danger because I had 5 left at home.,0,1,2,0,1
eng_train_track_b_08015,"Oh, the Saturday and Sunday coupon tickets are until the end of April... I wonder if they can be sold at a money store...",0,1,0,3,0
eng_train_track_b_08016,I didn't think I'd lose my bite when I bought my coupons...,0,1,0,3,1
eng_train_track_b_08017,I love this papico!,0,0,3,0,1
eng_train_track_b_08018,"When I asked a ticket store if they could buy my Keihan Saturday and Sunday coupon tickets, they said they could not buy them. If you go to Umeda or Kyobashi, or anywhere along the Keihan line, they might be able to buy them, but at best they would be about one-third of the face value...",0,1,0,3,1
eng_train_track_b_08019,I guess I'll be a no-show this month... I guess I'll have to give up now considering the time and hassle of going to the seller... I had 7 times left!,1,1,0,3,0
eng_train_track_b_08020,"If I write slowly, I can write beautiful letters. But if I write slowly, I can write beautifully.",2,0,0,2,1
eng_train_track_b_08021,When in the world will they learn to write carefully?,2,0,0,3,0
eng_train_track_b_08022,At least I can read the letters correctly myself...,2,0,0,2,0
eng_train_track_b_08023,"Even the name Tian has Kou, Yui, and Shin. Miscellaneous.",2,1,0,3,2
eng_train_track_b_08024,"Extension or ！！！！ Aaah! I don't care anymore! I'm going to stay in. I'll just wait and see and buy Mario Maker, which my kids have always wanted.",1,3,0,3,2
eng_train_track_b_08025,Can you just give me the textbooks before you reopen?,0,1,0,1,0
eng_train_track_b_08026,"I thought I had just lent my rice cakes, but only the rice cake net was spinning.",0,0,0,1,3
eng_train_track_b_08027,"Oh my, Conan has been postponed or so it seems.",0,1,0,3,2
eng_train_track_b_08028,Dynamite.,0,0,2,0,2
eng_train_track_b_08029,"If I stop eating new products, you can assume that my logistics are dead or that I have started refraining from even shopping.",0,1,0,1,1
eng_train_track_b_08030,My daughter has one of Yoritan's Inupi's! She hasn't carried it yet though because school was cancelled the day after it arrived!,0,0,2,2,0
eng_train_track_b_08031,What about Marnie? I don't think it's that elementary school-appropriate.,0,0,0,1,0
eng_train_track_b_08032,Library says it's closed until May 6! Wow!,0,0,0,2,3
eng_train_track_b_08033,The city's website isn't up about the school yet. The rental of school facilities has been suspended until 5/6.,0,1,0,0,1
eng_train_track_b_08034,"Today, from the pants. Yellow-green place.",0,0,0,0,0
eng_train_track_b_08035,"Next week's math test has been cancelled. Human Torast is last minute, so there is compensation.",0,0,0,2,1
eng_train_track_b_08036,I knew from the time I applied that it was going to be gone.,0,1,0,2,0
eng_train_track_b_08037,I read that Bandai is shortening their hours from the beginning of the week.,0,0,0,1,2
eng_train_track_b_08038,"So today it's Shinichi (childhood), not Conan.",0,0,0,0,2
eng_train_track_b_08039,We are looking at gymnastics too.,0,0,0,0,0
eng_train_track_b_08040,Good morning.,0,0,0,0,1
eng_train_track_b_08041,No more clothes with holes!,0,0,3,0,1
eng_train_track_b_08042,Takuro Mori from Ring Fit is good...,0,0,1,0,0
eng_train_track_b_08043,"I checked the elementary school's website and they've extended the school closure until 5/6, with the first day of school on the 8th and two school days per week split between the two.",0,0,0,1,1
eng_train_track_b_08044,I am watching the new Zorori program.,0,0,2,0,0
eng_train_track_b_08045,"I put in Study Supplement. I don't know if my child will actually do it, but it was free for a month.",0,0,1,0,0
eng_train_track_b_08046,When is a no-show?,0,0,0,1,3
eng_train_track_b_08047,"There was no rice or bread left, so I baked pancakes in the morning.",0,0,1,1,0
eng_train_track_b_08048,"I'm out of holey clothes, so I'm going to do some non-essential stitching. Unemployed!",0,0,0,1,0
eng_train_track_b_08049,"I went shopping! I got the Yawamochi I wanted! They had Hachiyoyoi honey lemon and ginger, so I bought some for my husband for the weekend.",0,0,3,0,0
eng_train_track_b_08050,"Hou, Chirole chocolate is also chocolate mint. (Choco mint is not defended)",0,0,1,0,2
eng_train_track_b_08051,I can't load any images at all.,1,1,0,2,1
eng_train_track_b_08052,"I'm stitching while playing B'z, so I feel powerful with each stitch.",0,0,1,0,0
eng_train_track_b_08053,A little break. Let's go get ring-fitted.,0,0,1,0,0
eng_train_track_b_08054,"On the first day of school, I got an e-mail saying that I would be leaving school at 10:00 a.m. That's early.",0,0,0,1,3
eng_train_track_b_08055,It's tough being in charge because you are told whether you do or don't do things...,1,2,0,0,1
eng_train_track_b_08056,The new Tentele.,0,0,2,0,0
eng_train_track_b_08057,"My husband's company has started to have plates standing between the seats. They are in the manufacturing industry, so the plates are huge.",0,0,0,0,3
eng_train_track_b_08058,"Oh, I got an e-mail saying that the opening ceremony is gone.",0,1,0,1,2
eng_train_track_b_08059,Ray Ban grasp w,0,0,0,0,2
eng_train_track_b_08060,Good morning.,0,0,0,0,1
eng_train_track_b_08061,I need to buy some milk again. I'm running out at the rate of about 1.5 bottles a day...,0,1,0,2,2
eng_train_track_b_08062,"I wonder why Famima sells banana black sesame ice cream but not banana avocado, because it seems more like an illogical thing.",0,0,0,1,1
eng_train_track_b_08063,Kumon Shosha took a month off for both adults and children and refunded the money.,0,1,0,1,1
eng_train_track_b_08064,"Declaration of a state of emergency, huh? I'm going to stay here and cheerfully stay indoors.",0,2,0,1,1
eng_train_track_b_08065,"My parents' house doesn't look like it's even closed yet in the Prefecture, so I hope they get away with this. I'm hoping they'll get away with it... I'm feeling so bad that I won't be able to go home this year...",0,2,0,1,0
eng_train_track_b_08066,Erase erase erase that was fake.,1,1,0,0,0
eng_train_track_b_08067,The black sesame avocado one seems to be 1 in 10. I want to buy it this time.,0,0,1,0,1
eng_train_track_b_08068,"I wanted the title, so I adventured five days in a row for the first time.",0,0,2,0,1
eng_train_track_b_08069,"The dilemma is that I want to take a break soon, considering my muscles, but I want the title.",0,1,0,0,1
eng_train_track_b_08070,The civic gymnasium is also closed until after GW.,0,1,0,2,2
eng_train_track_b_08071,There's a lottery for ring fits on Yamada Denki's web site right now!,0,0,1,0,0
eng_train_track_b_08072,The nearest department store will also be shortening its hours tomorrow with only a grocery section.,0,1,0,1,1
eng_train_track_b_08073,The pool was closed for two weeks and then went straight to being closed until the end of GW because it was originally scheduled for renovation.,0,1,0,1,1
eng_train_track_b_08074,But I have to go to Keihan.,0,1,1,1,0
eng_train_track_b_08075,"I went to buy rice, but it was several hundred yen more expensive than usual. I was standing there and an unconscious lady interrupted me. I told her I was in line and she said, ""Oh, I'm sorry,"" and moved very far away from me.",0,1,1,0,2
eng_train_track_b_08076,"Seeing this, the other people in line took about two more steps away, so that lady was a good lady w",0,0,2,0,1
